"domain","X_worker_id","publisher_type"
"http://8tracks.com",22245763,"news"
"http://8tracks.com",41189648,"news"
"http://8tracks.com",38527054,"company"
"http://8tracks.com",21353389,"sp_source"
"http://8tracks.com",30286087,"company"
"http://addons.mozilla.org",41166195,"company"
"http://addons.mozilla.org",29549959,"company"
"http://addons.mozilla.org",36596402,"company"
"http://addons.mozilla.org",41630623,"company"
"http://addons.mozilla.org",36401048,"company"
"http://addons.mozilla.org",38012668,"company"
"http://addons.mozilla.org",22245763,"company"
"http://addons.mozilla.org",39757852,"company"
"http://addons.mozilla.org",37004408,"company"
"http://akas.imdb.com",42404850,"company"
"http://akas.imdb.com",11003055,"company"
"http://akas.imdb.com",36126653,"news"
"http://akas.imdb.com",34630521,"company"
"http://akas.imdb.com",41830537,"company"
"http://akas.imdb.com",40289526,"company"
"http://akas.imdb.com",42021855,"company"
"http://akas.imdb.com",35023525,"company"
"http://akas.imdb.com",32227852,"company"
"http://americanart.si.edu",22245763,"company"
"http://americanart.si.edu",41189648,"academia"
"http://americanart.si.edu",38527054,"company"
"http://americanart.si.edu",38588940,"company"
"http://americanart.si.edu",21353389,"company"
"http://archive.org",15439343,"company"
"http://archive.org",38482942,"company"
"http://archive.org",41166195,"company"
"http://archive.org",36606873,"company"
"http://archive.org",36596402,"company"
"http://archive.org",41630623,"academia"
"http://art.famsf.org",41189648,"company"
"http://art.famsf.org",38527054,"company"
"http://art.famsf.org",38588940,"company"
"http://art.famsf.org",36019136,"company"
"http://art.famsf.org",21353389,"company"
"http://backuppc.cvs.sourceforge.net",38482942,"other"
"http://backuppc.cvs.sourceforge.net",36606873,"nw"
"http://backuppc.cvs.sourceforge.net",41166195,"company"
"http://backuppc.cvs.sourceforge.net",29549959,"company"
"http://backuppc.cvs.sourceforge.net",36596402,"company"
"http://backuppc.cvs.sourceforge.net",41630623,"company"
"http://bbti.bodleian.ox.ac.uk",32227852,"academia"
"http://bbti.bodleian.ox.ac.uk",15439343,"company"
"http://bbti.bodleian.ox.ac.uk",39538622,"company"
"http://bbti.bodleian.ox.ac.uk",38482942,"company"
"http://bbti.bodleian.ox.ac.uk",36606873,"academia"
"http://blog.mathieui.net",38482942,"sp_source"
"http://blog.mathieui.net",36606873,"sp_source"
"http://blog.mathieui.net",41166195,"sp_source"
"http://blog.mathieui.net",29549959,"sp_source"
"http://blog.mathieui.net",36596402,"sp_source"
"http://blog.mathieui.net",41630623,"sp_source"
"http://blog.torproject.org",41830537,"company"
"http://blog.torproject.org",36126653,"company"
"http://blog.torproject.org",42021855,"company"
"http://blog.torproject.org",40289526,"other"
"http://blog.torproject.org",32227852,"company"
"http://blogs.windows.com",42404850,"company"
"http://blogs.windows.com",11003055,"company"
"http://blogs.windows.com",36126653,"news"
"http://blogs.windows.com",34630521,"company"
"http://blogs.windows.com",41830537,"company"
"http://blogs.windows.com",40289526,"company"
"http://blogs.windows.com",42021855,"company"
"http://blogs.windows.com",35023525,"company"
"http://blogs.windows.com",32227852,"company"
"http://books.google.co.uk",38482942,"company"
"http://books.google.co.uk",36606873,"academia"
"http://books.google.co.uk",41166195,"company"
"http://books.google.co.uk",29549959,"company"
"http://books.google.co.uk",36596402,"nw"
"http://books.google.co.uk",39757852,"academia"
"http://books.google.co.uk",42355492,"company"
"http://brightlightsfilm.com",22245763,"news"
"http://brightlightsfilm.com",41189648,"news"
"http://brightlightsfilm.com",38527054,"news"
"http://brightlightsfilm.com",21353389,"news"
"http://brightlightsfilm.com",30286087,"news"
"http://bse.sci-lib.com",41189648,"ne"
"http://bse.sci-lib.com",38527054,"ne"
"http://bse.sci-lib.com",38588940,"ne"
"http://bse.sci-lib.com",36019136,"ne"
"http://bse.sci-lib.com",21353389,"ne"
"http://chem.nlm.nih.gov",41830537,"company"
"http://chem.nlm.nih.gov",36126653,"govt"
"http://chem.nlm.nih.gov",42021855,"company"
"http://chem.nlm.nih.gov",40289526,"academia"
"http://chem.nlm.nih.gov",39538622,"academia"
"http://classify.oclc.org",32227852,"company"
"http://classify.oclc.org",15439343,"company"
"http://classify.oclc.org",39538622,"company"
"http://classify.oclc.org",38482942,"company"
"http://classify.oclc.org",36606873,"academia"
"http://collection.cooperhewitt.org",41830537,"company"
"http://collection.cooperhewitt.org",36126653,"company"
"http://collection.cooperhewitt.org",42021855,"company"
"http://collection.cooperhewitt.org",40289526,"news"
"http://collection.cooperhewitt.org",39538622,"company"
"http://collections.artsmia.org",38482942,"company"
"http://collections.artsmia.org",36606873,"company"
"http://collections.artsmia.org",41166195,"company"
"http://collections.artsmia.org",29549959,"company"
"http://collections.artsmia.org",36596402,"company"
"http://collections.artsmia.org",41630623,"govt"
"http://collections.britishart.yale.edu",22245763,"company"
"http://collections.britishart.yale.edu",41189648,"academia"
"http://collections.britishart.yale.edu",38527054,"company"
"http://collections.britishart.yale.edu",38588940,"company"
"http://collections.britishart.yale.edu",21353389,"company"
"http://collections.lacma.org",35023525,"company"
"http://collections.lacma.org",42021855,"company"
"http://collections.lacma.org",32227852,"company"
"http://collections.lacma.org",15439343,"company"
"http://collections.lacma.org",40676540,"company"
"http://collections.lacma.org",39538622,"company"
"http://collections.lacma.org",29549959,"company"
"http://commons.wikimedia.org",41830537,"company"
"http://commons.wikimedia.org",36126653,"company"
"http://commons.wikimedia.org",42021855,"company"
"http://commons.wikimedia.org",40289526,"news"
"http://commons.wikimedia.org",32227852,"company"
"http://daccess-ods.un.org",41166195,"company"
"http://daccess-ods.un.org",29549959,"govt"
"http://daccess-ods.un.org",36596402,"govt"
"http://daccess-ods.un.org",41630623,"govt"
"http://daccess-ods.un.org",36401048,"govt"
"http://daccess-ods.un.org",38012668,"govt"
"http://daccess-ods.un.org",22245763,"govt"
"http://daccess-ods.un.org",39757852,"govt"
"http://daccess-ods.un.org",37004408,"govt"
"http://dirigeant.societe.com",38482942,"ne"
"http://dirigeant.societe.com",36606873,"ne"
"http://dirigeant.societe.com",41166195,"ne"
"http://dirigeant.societe.com",29549959,"ne"
"http://dirigeant.societe.com",36596402,"news"
"http://dirigeant.societe.com",39757852,"ne"
"http://dirigeant.societe.com",38354683,"ne"
"http://download.gnome.org",32227852,"other"
"http://download.gnome.org",15439343,"company"
"http://download.gnome.org",39538622,"other"
"http://download.gnome.org",38482942,"other"
"http://download.gnome.org",36606873,"other"
"http://ekladata.com",41830537,"ne"
"http://ekladata.com",36126653,"sp_source"
"http://ekladata.com",42021855,"ne"
"http://ekladata.com",40289526,"nw"
"http://ekladata.com",32227852,"ne"
"http://electronicintifada.net",38482942,"news"
"http://electronicintifada.net",36606873,"company"
"http://electronicintifada.net",41166195,"news"
"http://electronicintifada.net",29549959,"news"
"http://electronicintifada.net",36596402,"news"
"http://electronicintifada.net",41630623,"news"
"http://en.mediamass.net",41830537,"news"
"http://en.mediamass.net",36126653,"news"
"http://en.mediamass.net",42021855,"news"
"http://en.mediamass.net",40289526,"news"
"http://en.mediamass.net",32227852,"news"
"http://en.wikisource.org",41830537,"company"
"http://en.wikisource.org",36126653,"company"
"http://en.wikisource.org",42021855,"company"
"http://en.wikisource.org",40289526,"news"
"http://en.wikisource.org",32227852,"company"
"http://eprints.lancs.ac.uk",41189648,"academia"
"http://eprints.lancs.ac.uk",38527054,"company"
"http://eprints.lancs.ac.uk",38588940,"academia"
"http://eprints.lancs.ac.uk",36019136,"academia"
"http://eprints.lancs.ac.uk",21353389,"academia"
"http://equipboard.com",42404850,"company"
"http://equipboard.com",11003055,"company"
"http://equipboard.com",36126653,"news"
"http://equipboard.com",34630521,"company"
"http://equipboard.com",41830537,"company"
"http://equipboard.com",40289526,"company"
"http://equipboard.com",42021855,"other"
"http://equipboard.com",35023525,"news"
"http://equipboard.com",32227852,"company"
"http://europeana.eu",38482942,"company"
"http://europeana.eu",36606873,"nw"
"http://europeana.eu",41166195,"company"
"http://europeana.eu",29549959,"company"
"http://europeana.eu",36596402,"company"
"http://europeana.eu",39757852,"company"
"http://europeana.eu",38896482,"company"
"http://factfinder.census.gov",41830537,"govt"
"http://factfinder.census.gov",36126653,"govt"
"http://factfinder.census.gov",40289526,"company"
"http://factfinder.census.gov",35023525,"govt"
"http://factfinder.census.gov",15439343,"govt"
"http://factfinder.census.gov",39538622,"govt"
"http://fdrmx.com",22245763,"company"
"http://fdrmx.com",41189648,"news"
"http://fdrmx.com",38527054,"news"
"http://fdrmx.com",38588940,"company"
"http://fdrmx.com",21353389,"news"
"http://fedoraproject.org",41189648,"ne"
"http://fedoraproject.org",38527054,"company"
"http://fedoraproject.org",38588940,"company"
"http://fedoraproject.org",36019136,"company"
"http://fedoraproject.org",21353389,"company"
"http://feed.snapdo.com",15439343,"company"
"http://feed.snapdo.com",38482942,"company"
"http://feed.snapdo.com",41166195,"other"
"http://feed.snapdo.com",36606873,"company"
"http://feed.snapdo.com",36596402,"company"
"http://feed.snapdo.com",41630623,"company"
"http://ffilms.org",38482942,"news"
"http://ffilms.org",36606873,"sp_source"
"http://ffilms.org",41166195,"company"
"http://ffilms.org",29549959,"company"
"http://ffilms.org",36596402,"company"
"http://ffilms.org",39757852,"news"
"http://ffilms.org",38354683,"company"
"http://fie.org",41630623,"company"
"http://fie.org",22245763,"govt"
"http://fie.org",39757852,"govt"
"http://fie.org",41189648,"company"
"http://fie.org",38527054,"news"
"http://fie.org",38812803,"company"
"http://figshare.com",38482942,"company"
"http://figshare.com",36606873,"academia"
"http://figshare.com",41166195,"academia"
"http://figshare.com",29549959,"academia"
"http://figshare.com",36596402,"company"
"http://figshare.com",41630623,"academia"
"http://firstcycling.com",41830537,"company"
"http://firstcycling.com",36126653,"news"
"http://firstcycling.com",42021855,"news"
"http://firstcycling.com",40289526,"other"
"http://firstcycling.com",32227852,"company"
"http://flickfacts.com",38482942,"nw"
"http://flickfacts.com",36606873,"nw"
"http://flickfacts.com",41166195,"nw"
"http://flickfacts.com",29549959,"nw"
"http://flickfacts.com",36596402,"nw"
"http://flickfacts.com",39757852,"sp_source"
"http://flickfacts.com",42355492,"nw"
"http://flymotorsich.com",35023525,"company"
"http://flymotorsich.com",42021855,"company"
"http://flymotorsich.com",32227852,"ne"
"http://flymotorsich.com",15439343,"company"
"http://flymotorsich.com",40676540,"company"
"http://flymotorsich.com",39538622,"company"
"http://flymotorsich.com",29549959,"ne"
"http://fmg.ac",38482942,"company"
"http://fmg.ac",36606873,"academia"
"http://fmg.ac",41166195,"company"
"http://fmg.ac",29549959,"company"
"http://fmg.ac",36596402,"company"
"http://fmg.ac",41630623,"academia"
"http://forums.comodo.com",38482942,"company"
"http://forums.comodo.com",36606873,"company"
"http://forums.comodo.com",41166195,"company"
"http://forums.comodo.com",29549959,"company"
"http://forums.comodo.com",36596402,"company"
"http://forums.comodo.com",39757852,"sp_source"
"http://forums.comodo.com",37004408,"company"
"http://freemind.sourceforge.net",35023525,"company"
"http://freemind.sourceforge.net",42021855,"sp_source"
"http://freemind.sourceforge.net",32227852,"company"
"http://freemind.sourceforge.net",15439343,"company"
"http://freemind.sourceforge.net",40676540,"company"
"http://freemind.sourceforge.net",39538622,"company"
"http://freemind.sourceforge.net",29549959,"company"
"http://ftp.debian-ports.org",32227852,"other"
"http://ftp.debian-ports.org",15439343,"company"
"http://ftp.debian-ports.org",39538622,"other"
"http://ftp.debian-ports.org",38482942,"other"
"http://ftp.debian-ports.org",36606873,"other"
"http://genealogy.az.gov",22245763,"company"
"http://genealogy.az.gov",41189648,"govt"
"http://genealogy.az.gov",38527054,"govt"
"http://genealogy.az.gov",21353389,"govt"
"http://genealogy.az.gov",30286087,"govt"
"http://geonames.usgs.gov",41830537,"govt"
"http://geonames.usgs.gov",36126653,"govt"
"http://geonames.usgs.gov",42021855,"govt"
"http://geonames.usgs.gov",40289526,"govt"
"http://geonames.usgs.gov",39538622,"govt"
"http://github.com",42404850,"company"
"http://github.com",11003055,"company"
"http://github.com",36126653,"news"
"http://github.com",34630521,"company"
"http://github.com",41830537,"company"
"http://github.com",40289526,"company"
"http://github.com",42021855,"company"
"http://github.com",35023525,"company"
"http://github.com",32227852,"company"
"http://groups.google.com",41830537,"company"
"http://groups.google.com",36126653,"news"
"http://groups.google.com",40289526,"company"
"http://groups.google.com",35023525,"company"
"http://groups.google.com",15439343,"company"
"http://groups.google.com",39538622,"company"
"http://hansard.millbanksystems.com",32227852,"company"
"http://hansard.millbanksystems.com",15439343,"govt"
"http://hansard.millbanksystems.com",39538622,"company"
"http://hansard.millbanksystems.com",38482942,"company"
"http://hansard.millbanksystems.com",36606873,"company"
"http://homepage.usask.ca",15439343,"company"
"http://homepage.usask.ca",38482942,"other"
"http://homepage.usask.ca",41166195,"company"
"http://homepage.usask.ca",36606873,"company"
"http://homepage.usask.ca",36596402,"academia"
"http://homepage.usask.ca",41630623,"academia"
"http://iba-world.com",35023525,"company"
"http://iba-world.com",42021855,"company"
"http://iba-world.com",32227852,"company"
"http://iba-world.com",15439343,"company"
"http://iba-world.com",40676540,"company"
"http://iba-world.com",39538622,"company"
"http://iba-world.com",29549959,"company"
"http://id.loc.gov",15439343,"company"
"http://id.loc.gov",38482942,"company"
"http://id.loc.gov",41166195,"company"
"http://id.loc.gov",36606873,"govt"
"http://id.loc.gov",36596402,"company"
"http://id.loc.gov",41630623,"academia"
"http://identifiers.org",41630623,"academia"
"http://identifiers.org",22245763,"company"
"http://identifiers.org",39757852,"company"
"http://identifiers.org",41189648,"academia"
"http://identifiers.org",38527054,"company"
"http://identifiers.org",38812803,"academia"
"http://independentlibraries.co.uk",22245763,"news"
"http://independentlibraries.co.uk",41189648,"govt"
"http://independentlibraries.co.uk",38527054,"company"
"http://independentlibraries.co.uk",21353389,"company"
"http://independentlibraries.co.uk",30286087,"company"
"http://instagram.com",41830537,"company"
"http://instagram.com",36126653,"sp_source"
"http://instagram.com",42021855,"company"
"http://instagram.com",40289526,"company"
"http://instagram.com",39538622,"company"
"http://itunes.apple.com",41166195,"company"
"http://itunes.apple.com",29549959,"company"
"http://itunes.apple.com",36596402,"company"
"http://itunes.apple.com",41630623,"company"
"http://itunes.apple.com",36401048,"company"
"http://itunes.apple.com",38012668,"company"
"http://itunes.apple.com",22245763,"company"
"http://itunes.apple.com",39757852,"company"
"http://itunes.apple.com",37004408,"company"
"http://killiefc.com",22245763,"company"
"http://killiefc.com",41189648,"company"
"http://killiefc.com",38527054,"company"
"http://killiefc.com",38588940,"company"
"http://killiefc.com",21353389,"company"
"http://lawandorder.wikia.com",38482942,"news"
"http://lawandorder.wikia.com",36606873,"company"
"http://lawandorder.wikia.com",41166195,"company"
"http://lawandorder.wikia.com",29549959,"company"
"http://lawandorder.wikia.com",36596402,"news"
"http://lawandorder.wikia.com",41630623,"company"
"http://leonocusto.blog66.fc2.com",41630623,"sp_source"
"http://leonocusto.blog66.fc2.com",22245763,"ne"
"http://leonocusto.blog66.fc2.com",39757852,"sp_source"
"http://leonocusto.blog66.fc2.com",41189648,"ne"
"http://leonocusto.blog66.fc2.com",38527054,"ne"
"http://leonocusto.blog66.fc2.com",38812803,"ne"
"http://library.la84.org",41630623,"company"
"http://library.la84.org",22245763,"academia"
"http://library.la84.org",39757852,"company"
"http://library.la84.org",41189648,"sp_source"
"http://library.la84.org",38527054,"company"
"http://library.la84.org",36725706,"company"
"http://library.leeds.ac.uk",41166195,"nw"
"http://library.leeds.ac.uk",29549959,"academia"
"http://library.leeds.ac.uk",36596402,"company"
"http://library.leeds.ac.uk",41630623,"academia"
"http://library.leeds.ac.uk",36401048,"academia"
"http://library.leeds.ac.uk",38012668,"academia"
"http://library.leeds.ac.uk",22245763,"academia"
"http://library.leeds.ac.uk",39757852,"academia"
"http://library.leeds.ac.uk",38896482,"company"
"http://lists.alioth.debian.org",41166195,"company"
"http://lists.alioth.debian.org",29549959,"company"
"http://lists.alioth.debian.org",36596402,"company"
"http://lists.alioth.debian.org",41630623,"company"
"http://lists.alioth.debian.org",36401048,"company"
"http://lists.alioth.debian.org",38012668,"company"
"http://lists.alioth.debian.org",22245763,"company"
"http://lists.alioth.debian.org",39757852,"company"
"http://lists.alioth.debian.org",38812803,"sp_source"
"http://lists.claws-mail.org",15439343,"company"
"http://lists.claws-mail.org",38482942,"other"
"http://lists.claws-mail.org",41166195,"company"
"http://lists.claws-mail.org",36606873,"other"
"http://lists.claws-mail.org",36596402,"nw"
"http://lists.claws-mail.org",41630623,"nw"
"http://lists.freebsd.org",41189648,"sp_source"
"http://lists.freebsd.org",38527054,"company"
"http://lists.freebsd.org",38588940,"company"
"http://lists.freebsd.org",36019136,"company"
"http://lists.freebsd.org",21353389,"sp_source"
"http://lists.netfilter.org",15439343,"company"
"http://lists.netfilter.org",38482942,"company"
"http://lists.netfilter.org",41166195,"company"
"http://lists.netfilter.org",36606873,"company"
"http://lists.netfilter.org",36596402,"company"
"http://lists.netfilter.org",41630623,"company"
"http://lists.nongnu.org",41166195,"company"
"http://lists.nongnu.org",29549959,"company"
"http://lists.nongnu.org",36596402,"company"
"http://lists.nongnu.org",41630623,"company"
"http://lists.nongnu.org",36401048,"company"
"http://lists.nongnu.org",38012668,"company"
"http://lists.nongnu.org",22245763,"company"
"http://lists.nongnu.org",39757852,"company"
"http://lists.nongnu.org",38812803,"company"
"http://lists.torproject.org",41189648,"sp_source"
"http://lists.torproject.org",38527054,"company"
"http://lists.torproject.org",38588940,"company"
"http://lists.torproject.org",36019136,"company"
"http://lists.torproject.org",21353389,"sp_source"
"http://m.timesofindia.com",41630623,"news"
"http://m.timesofindia.com",22245763,"news"
"http://m.timesofindia.com",39757852,"news"
"http://m.timesofindia.com",41189648,"news"
"http://m.timesofindia.com",38527054,"news"
"http://m.timesofindia.com",38812803,"news"
"http://mail-archives.apache.org",38588940,"company"
"http://mail-archives.apache.org",36019136,"company"
"http://mail-archives.apache.org",41399716,"nw"
"http://mail-archives.apache.org",21353389,"sp_source"
"http://mail-archives.apache.org",30286087,"company"
"http://mail-archives.apache.org",30128662,"company"
"http://moma.org",22245763,"company"
"http://moma.org",41189648,"govt"
"http://moma.org",38527054,"company"
"http://moma.org",21353389,"company"
"http://moma.org",30286087,"company"
"http://movie-locations.com",41830537,"company"
"http://movie-locations.com",36126653,"news"
"http://movie-locations.com",42021855,"sp_source"
"http://movie-locations.com",40289526,"news"
"http://movie-locations.com",39538622,"company"
"http://movieweb.com",35023525,"news"
"http://movieweb.com",42021855,"company"
"http://movieweb.com",32227852,"news"
"http://movieweb.com",15439343,"news"
"http://movieweb.com",40676540,"news"
"http://movieweb.com",39538622,"news"
"http://movieweb.com",29549959,"company"
"http://mpse.org",22245763,"news"
"http://mpse.org",41189648,"academia"
"http://mpse.org",38527054,"company"
"http://mpse.org",21353389,"company"
"http://mpse.org",30286087,"academia"
"http://museedelaresistanceenligne.org",38588940,"company"
"http://museedelaresistanceenligne.org",36019136,"ne"
"http://museedelaresistanceenligne.org",41399716,"ne"
"http://museedelaresistanceenligne.org",21353389,"ne"
"http://museedelaresistanceenligne.org",30286087,"ne"
"http://museedelaresistanceenligne.org",30128662,"ne"
"http://nablus.org",22245763,"ne"
"http://nablus.org",41189648,"ne"
"http://nablus.org",38527054,"ne"
"http://nablus.org",21353389,"govt"
"http://nablus.org",30286087,"govt"
"http://new.liveauctioneers.com",41830537,"company"
"http://new.liveauctioneers.com",36126653,"company"
"http://new.liveauctioneers.com",42021855,"company"
"http://new.liveauctioneers.com",40289526,"news"
"http://new.liveauctioneers.com",39538622,"company"
"http://newspapers.library.wales",42404850,"govt"
"http://newspapers.library.wales",11003055,"news"
"http://newspapers.library.wales",36126653,"news"
"http://newspapers.library.wales",34630521,"news"
"http://newspapers.library.wales",41830537,"company"
"http://newspapers.library.wales",40289526,"news"
"http://newspapers.library.wales",42021855,"company"
"http://newspapers.library.wales",35023525,"company"
"http://newspapers.library.wales",32227852,"news"
"http://olat.org",41189648,"academia"
"http://olat.org",38527054,"company"
"http://olat.org",38588940,"academia"
"http://olat.org",36019136,"academia"
"http://olat.org",21353389,"company"
"http://online.wsj.com",22245763,"news"
"http://online.wsj.com",41189648,"news"
"http://online.wsj.com",38527054,"news"
"http://online.wsj.com",38588940,"news"
"http://online.wsj.com",21353389,"news"
"http://oxfordindex.oup.com",42404850,"news"
"http://oxfordindex.oup.com",11003055,"company"
"http://oxfordindex.oup.com",36126653,"academia"
"http://oxfordindex.oup.com",34630521,"academia"
"http://oxfordindex.oup.com",41830537,"company"
"http://oxfordindex.oup.com",40289526,"academia"
"http://oxfordindex.oup.com",42021855,"academia"
"http://oxfordindex.oup.com",35023525,"academia"
"http://oxfordindex.oup.com",32227852,"academia"
"http://phoronix.com",41830537,"company"
"http://phoronix.com",36126653,"news"
"http://phoronix.com",40289526,"company"
"http://phoronix.com",35023525,"news"
"http://phoronix.com",15439343,"company"
"http://phoronix.com",39538622,"company"
"http://planetarynames.wr.usgs.gov",41830537,"academia"
"http://planetarynames.wr.usgs.gov",36126653,"govt"
"http://planetarynames.wr.usgs.gov",40289526,"company"
"http://planetarynames.wr.usgs.gov",35023525,"academia"
"http://planetarynames.wr.usgs.gov",15439343,"academia"
"http://planetarynames.wr.usgs.gov",39538622,"academia"
"http://pubchem.ncbi.nlm.nih.gov",32227852,"govt"
"http://pubchem.ncbi.nlm.nih.gov",15439343,"company"
"http://pubchem.ncbi.nlm.nih.gov",39538622,"academia"
"http://pubchem.ncbi.nlm.nih.gov",38482942,"academia"
"http://pubchem.ncbi.nlm.nih.gov",36606873,"academia"
"http://puppet.com",22245763,"company"
"http://puppet.com",41189648,"company"
"http://puppet.com",38527054,"company"
"http://puppet.com",38588940,"company"
"http://puppet.com",21353389,"company"
"http://quickfacts.census.gov",41166195,"nw"
"http://quickfacts.census.gov",29549959,"nw"
"http://quickfacts.census.gov",36596402,"nw"
"http://quickfacts.census.gov",41630623,"nw"
"http://quickfacts.census.gov",36401048,"nw"
"http://quickfacts.census.gov",38012668,"nw"
"http://quickfacts.census.gov",22245763,"nw"
"http://quickfacts.census.gov",39757852,"nw"
"http://quickfacts.census.gov",38812803,"nw"
"http://ratings.fide.com",15439343,"company"
"http://ratings.fide.com",38482942,"company"
"http://ratings.fide.com",41166195,"company"
"http://ratings.fide.com",36606873,"company"
"http://ratings.fide.com",36596402,"company"
"http://ratings.fide.com",41630623,"academia"
"http://runeberg.org",35023525,"academia"
"http://runeberg.org",42021855,"sp_source"
"http://runeberg.org",32227852,"ne"
"http://runeberg.org",15439343,"company"
"http://runeberg.org",40676540,"company"
"http://runeberg.org",39538622,"company"
"http://runeberg.org",29549959,"academia"
"http://sites.asiasociety.org",41630623,"company"
"http://sites.asiasociety.org",22245763,"company"
"http://sites.asiasociety.org",39757852,"company"
"http://sites.asiasociety.org",41189648,"govt"
"http://sites.asiasociety.org",38527054,"news"
"http://sites.asiasociety.org",38812803,"news"
"http://sourceforge.net",38482942,"company"
"http://sourceforge.net",36606873,"company"
"http://sourceforge.net",41166195,"company"
"http://sourceforge.net",29549959,"company"
"http://sourceforge.net",36596402,"company"
"http://sourceforge.net",39757852,"sp_source"
"http://sourceforge.net",42355492,"company"
"http://spamassassin.apache.org",41830537,"company"
"http://spamassassin.apache.org",36126653,"company"
"http://spamassassin.apache.org",40289526,"company"
"http://spamassassin.apache.org",35023525,"company"
"http://spamassassin.apache.org",15439343,"company"
"http://spamassassin.apache.org",39538622,"company"
